total reward,episodes,steps
14.0,191,10000
41.0,486,20000
51.0,795,30000
69.0,1136,40000
61.0,1437,50000
63.0,1738,60000
49.0,2038,70000
64.0,2380,80000
70.0,2704,90000
57.0,3004,100000
