steps,episodes,total reward
10000,130,14.0
20000,250,29.0
30000,367,33.0
40000,494,40.0
50000,669,90.0
60000,899,130.0
70000,1111,114.0
80000,1356,114.0
90000,1591,123.0
100000,1921,219.0
