total reward,steps,episodes
15.0,10000,189
35.0,20000,314
40.0,30000,421
51.0,40000,551
59.0,50000,677
72.0,60000,821
89.0,70000,965
115.0,80000,1152
118.0,90000,1325
177.0,100000,1577
