total reward,episodes,steps
0.0,187,10000
0.0,314,20000
1.0,461,30000
1.0,584,40000
6.0,702,50000
3.0,820,60000
4.0,934,70000
6.0,1044,80000
6.0,1146,90000
5.0,1243,100000
