steps,total reward,episodes
10000,27.0,288
20000,35.0,507
30000,33.0,733
40000,26.0,935
50000,25.0,1133
60000,15.0,1348
70000,22.0,1571
80000,38.0,1819
90000,29.0,2045
100000,31.0,2295
