episodes,steps,total reward
156,10000,38.0
315,20000,40.0
498,30000,51.0
665,40000,64.0
892,50000,96.0
1088,60000,67.0
1333,70000,99.0
1562,80000,93.0
1758,90000,74.0
1940,100000,61.0
