episodes,steps,total reward
161,10000,12.0
340,20000,31.0
602,30000,105.0
837,40000,71.0
1079,50000,88.0
1322,60000,99.0
1622,70000,134.0
1940,80000,137.0
2197,90000,123.0
2491,100000,142.0
