episodes,steps,total reward
207,10000,66.0
385,20000,62.0
545,30000,56.0
703,40000,36.0
875,50000,56.0
1033,60000,48.0
1214,70000,52.0
1408,80000,56.0
1564,90000,54.0
1733,100000,47.0
