total reward,steps,episodes
7.0,10000,91
151.0,20000,311
254.0,30000,669
264.0,40000,1027
260.0,50000,1387
264.0,60000,1739
267.0,70000,2096
262.0,80000,2450
268.0,90000,2800
256.0,100000,3150
