steps,episodes,total reward
10000,259,7.0
20000,466,11.0
30000,642,22.0
40000,789,11.0
50000,930,9.0
60000,1079,19.0
70000,1222,10.0
80000,1399,46.0
90000,1552,20.0
100000,1745,9.0
