episodes,total reward,steps
127,0.0,10000
219,7.0,20000
481,169.0,30000
782,236.0,40000
1103,231.0,50000
1424,235.0,60000
1741,230.0,70000
2064,243.0,80000
2386,237.0,90000
2719,249.0,100000
