steps,total reward,episodes
10000,1.0,247
20000,8.0,400
30000,12.0,524
40000,15.0,644
50000,14.0,760
60000,21.0,873
70000,31.0,1030
80000,45.0,1177
90000,68.0,1349
100000,99.0,1557
