steps,episodes,total reward
10000,128,15.0
20000,260,22.0
30000,405,23.0
40000,587,56.0
50000,776,70.0
60000,926,56.0
70000,1103,77.0
80000,1313,88.0
90000,1535,137.0
100000,1717,68.0
