steps,episodes,total reward
10000,174,8.0
20000,340,16.0
30000,542,22.0
40000,731,35.0
50000,975,63.0
60000,1177,23.0
70000,1416,90.0
80000,1625,65.0
90000,1862,50.0
100000,2055,64.0
