total reward,episodes,steps
24.0,221,10000
39.0,471,20000
43.0,755,30000
91.0,1097,40000
87.0,1432,50000
61.0,1713,60000
68.0,1991,70000
52.0,2224,80000
102.0,2542,90000
72.0,2831,100000
