steps,total reward,episodes
10000,5.0,128
20000,72.0,292
30000,145.0,529
40000,343.0,955
50000,332.0,1368
60000,353.0,1780
70000,329.0,2187
80000,338.0,2602
90000,340.0,3017
100000,332.0,3440
