steps,total reward,episodes
10000,9.0,120
20000,25.0,224
30000,124.0,428
40000,301.0,811
50000,330.0,1233
60000,342.0,1664
70000,344.0,2092
80000,345.0,2522
90000,352.0,2953
100000,331.0,3389
