steps,episodes,total reward
10000,147,52.0
20000,344,89.0
30000,621,154.0
40000,991,224.0
50000,1350,241.0
60000,1682,205.0
70000,1975,194.0
80000,2322,250.0
90000,2645,224.0
100000,2970,260.0
