steps,total reward,episodes
10000,41.0,128
20000,34.0,260
30000,33.0,382
40000,45.0,531
50000,41.0,671
60000,67.0,831
70000,53.0,1000
80000,34.0,1144
90000,33.0,1285
100000,46.0,1445
