steps,episodes,total reward
10000,222,27.0
20000,484,48.0
30000,725,47.0
40000,1001,49.0
50000,1324,58.0
60000,1743,140.0
70000,2078,80.0
80000,2318,51.0
90000,2593,71.0
100000,2901,60.0
