episodes,total reward,steps
126,4.0,10000
289,63.0,20000
517,146.0,30000
933,342.0,40000
1337,318.0,50000
1761,344.0,60000
2183,347.0,70000
2614,365.0,80000
3043,343.0,90000
3459,342.0,100000
