steps,episodes,total reward
10000,139,9.0
20000,247,33.0
30000,477,150.0
40000,880,312.0
50000,1293,349.0
60000,1712,341.0
70000,2126,326.0
80000,2541,340.0
90000,2964,335.0
100000,3384,344.0
