total reward,episodes,steps
2.0,177,10000
19.0,379,20000
34.0,565,30000
20.0,732,40000
23.0,935,50000
37.0,1126,60000
29.0,1300,70000
26.0,1461,80000
21.0,1629,90000
32.0,1809,100000
