episodes,total reward,steps
167,3.0,10000
331,22.0,20000
507,52.0,30000
690,40.0,40000
871,28.0,50000
1049,39.0,60000
1236,38.0,70000
1436,49.0,80000
1613,42.0,90000
1828,44.0,100000
