steps,total reward,episodes
10000,7.0,147
20000,71.0,307
30000,207.0,588
40000,337.0,1000
50000,358.0,1423
60000,341.0,1831
70000,343.0,2252
80000,357.0,2679
90000,347.0,3095
100000,346.0,3506
