episodes,steps,total reward
124,10000,32.0
346,20000,118.0
618,30000,141.0
994,40000,278.0
1348,50000,245.0
1700,60000,244.0
2028,70000,228.0
2405,80000,295.0
2767,90000,280.0
3125,100000,260.0
