episodes,steps,total reward
126,10000,18.0
234,20000,29.0
369,30000,58.0
596,40000,117.0
946,50000,268.0
1315,60000,298.0
1625,70000,201.0
2009,80000,292.0
2330,90000,239.0
2664,100000,259.0
