steps,episodes,total reward
10000,211,43.0
20000,369,43.0
30000,505,36.0
40000,638,32.0
50000,785,43.0
60000,931,36.0
70000,1059,50.0
80000,1218,48.0
90000,1386,63.0
100000,1563,61.0
