steps,episodes,total reward
10000,139,30.0
20000,324,69.0
30000,542,75.0
40000,751,81.0
50000,961,122.0
60000,1185,124.0
70000,1427,139.0
80000,1651,86.0
90000,1897,120.0
100000,2139,139.0
