episodes,steps,total reward
134,10000,2.0
226,20000,8.0
435,30000,110.0
752,40000,218.0
1057,50000,226.0
1370,60000,236.0
1690,70000,224.0
2011,80000,221.0
2341,90000,228.0
2658,100000,234.0
