steps,episodes,total reward
10000,214,13.0
20000,450,7.0
30000,737,17.0
40000,1001,22.0
50000,1357,69.0
60000,1682,53.0
70000,1959,45.0
80000,2305,70.0
90000,2619,56.0
100000,2945,37.0
