episodes,steps,total reward
169,10000,10.0
398,20000,21.0
605,30000,12.0
806,40000,15.0
994,50000,14.0
1197,60000,18.0
1410,70000,13.0
1577,80000,16.0
1820,90000,33.0
2005,100000,19.0
