episodes,total reward,steps
123,10.0,10000
210,27.0,20000
416,123.0,30000
807,322.0,40000
1249,337.0,50000
1676,326.0,60000
2110,339.0,70000
2541,341.0,80000
2966,342.0,90000
3397,338.0,100000
