episodes,steps,total reward
128,10000,40.0
384,20000,159.0
766,30000,277.0
1173,40000,308.0
1583,50000,305.0
2002,60000,313.0
2427,70000,319.0
2821,80000,304.0
3241,90000,321.0
3618,100000,275.0
