steps,episodes,total reward
10000,140,0.0
20000,225,1.0
30000,320,15.0
40000,498,98.0
50000,724,152.0
60000,966,160.0
70000,1199,155.0
80000,1428,157.0
90000,1684,177.0
100000,1930,155.0
