steps,total reward,episodes
10000,1.0,223
20000,6.0,386
30000,14.0,515
40000,14.0,662
50000,13.0,782
60000,27.0,913
70000,32.0,1040
80000,35.0,1182
90000,56.0,1346
100000,99.0,1553
