episodes,total reward,steps
208,28.0,10000
360,40.0,20000
477,42.0,30000
594,38.0,40000
735,35.0,50000
857,38.0,60000
994,53.0,70000
1140,52.0,80000
1302,64.0,90000
1443,47.0,100000
