episodes,steps,total reward
132,10000,4.0
283,20000,69.0
586,30000,215.0
980,40000,311.0
1408,50000,342.0
1819,60000,339.0
2250,70000,343.0
2667,80000,349.0
3110,90000,346.0
3526,100000,341.0
