episodes,total reward,steps
131,4.0,10000
292,71.0,20000
540,170.0,30000
950,327.0,40000
1372,356.0,50000
1806,348.0,60000
2228,345.0,70000
2650,341.0,80000
3065,337.0,90000
3490,345.0,100000
