1.0	0.0850	0.1560	0.2470
2.0	0.0940	0.1481	0.1913
3.0	0.0971	0.1512	0.1865
4.0	0.1110	0.1461	0.1987
5.0	0.1172	0.1588	0.1971
6.0	0.1215	0.1585	0.2189
7.0	0.1315	0.1677	0.2010
8.0	0.1293	0.1730	0.1997
9.0	0.1320	0.1684	0.1911
10.0	0.1369	0.1772	0.2007
11.0	0.1431	0.1706	0.2110
12.0	0.1508	0.1799	0.2088
13.0	0.1516	0.1875	0.2228
14.0	0.1584	0.1914	0.2218
15.0	0.1610	0.1958	0.2258
16.0	0.1618	0.1980	0.2276
17.0	0.1686	0.2030	0.2259
18.0	0.1786	0.2040	0.2317
19.0	0.1860	0.2108	0.2484
20.0	0.1963	0.2240	0.2545
21.0	0.2065	0.2278	0.2603
22.0	0.2122	0.2336	0.2771
23.0	0.2191	0.2413	0.2827
24.0	0.2248	0.2499	0.2810
25.0	0.2220	0.2470	0.2857
26.0	0.2167	0.2542	0.2906
27.0	0.2136	0.2600	0.2984
28.0	0.2242	0.2583	0.3004
29.0	0.2224	0.2693	0.3053
30.0	0.2352	0.2734	0.3126
31.0	0.2378	0.2803	0.3161
32.0	0.2276	0.2722	0.3055
33.0	0.2248	0.2738	0.2982
34.0	0.2320	0.2704	0.3100
35.0	0.2311	0.2822	0.3197
36.0	0.2392	0.2864	0.3280
37.0	0.2405	0.2971	0.3297
38.0	0.2419	0.2935	0.3345
39.0	0.2507	0.2989	0.3423
40.0	0.2584	0.2922	0.3408
41.0	0.2518	0.3036	0.3406
42.0	0.2521	0.3006	0.3419
43.0	0.2540	0.2945	0.3404
44.0	0.2489	0.2968	0.3411
45.0	0.2470	0.2974	0.3533
46.0	0.2486	0.2929	0.3570
47.0	0.2500	0.2964	0.3598
48.0	0.2491	0.2943	0.3529
49.0	0.2510	0.3060	0.3501
50.0	0.2434	0.2986	0.3489
51.0	0.2399	0.2903	0.3479
52.0	0.2382	0.2962	0.3536
53.0	0.2386	0.2959	0.3450
54.0	0.2432	0.2938	0.3374
55.0	0.2402	0.2986	0.3446
56.0	0.2441	0.3065	0.3473
57.0	0.2546	0.2998	0.3355
58.0	0.2495	0.2943	0.3335
59.0	0.2453	0.2868	0.3283
60.0	0.2465	0.2879	0.3203
61.0	0.2446	0.2842	0.3247
62.0	0.2378	0.2907	0.3254
63.0	0.2389	0.2851	0.3212
64.0	0.2312	0.2879	0.3326
65.0	0.2490	0.2908	0.3341
66.0	0.2515	0.2934	0.3352
67.0	0.2512	0.2979	0.3327
68.0	0.2469	0.2912	0.3315
69.0	0.2585	0.2897	0.3267
70.0	0.2511	0.2879	0.3434
71.0	0.2449	0.2873	0.3472
72.0	0.2462	0.2942	0.3363
73.0	0.2537	0.2985	0.3377
74.0	0.2598	0.3077	0.3395
75.0	0.2584	0.2978	0.3397
76.0	0.2682	0.2948	0.3291
77.0	0.2583	0.2964	0.3258
78.0	0.2585	0.2953	0.3325
79.0	0.2531	0.3059	0.3308
80.0	0.2581	0.3038	0.3313
81.0	0.2561	0.2939	0.3362
82.0	0.2589	0.3023	0.3385
83.0	0.2602	0.3024	0.3461
84.0	0.2598	0.2939	0.3387
85.0	0.2593	0.2920	0.3455
86.0	0.2568	0.3019	0.3405
87.0	0.2510	0.2911	0.3429
88.0	0.2416	0.2914	0.3516
89.0	0.2430	0.2897	0.3427
90.0	0.2516	0.2969	0.3381
91.0	0.2528	0.2898	0.3594
92.0	0.2448	0.2857	0.3717
93.0	0.2489	0.2836	0.3666
94.0	0.2411	0.2837	0.3697
95.0	0.2449	0.2963	0.3581
96.0	0.2552	0.2999	0.3474
97.0	0.2553	0.3098	0.3553
98.0	0.2658	0.3053	0.3493
99.0	0.2669	0.3052	0.3465
