steps,episodes,total reward
10000,278,18.0
20000,484,19.0
30000,694,18.0
40000,931,13.0
50000,1129,15.0
60000,1352,13.0
70000,1568,20.0
80000,1780,27.0
90000,2020,31.0
100000,2238,27.0
