steps,total reward,episodes
10000,13.0,148
20000,77.0,322
30000,237.0,641
40000,324.0,1027
50000,343.0,1457
60000,350.0,1877
70000,344.0,2301
80000,350.0,2724
90000,338.0,3140
100000,351.0,3555
