steps,episodes,total reward
10000,188,26.0
20000,341,38.0
30000,480,48.0
40000,637,68.0
50000,794,60.0
60000,946,68.0
70000,1134,77.0
80000,1290,81.0
90000,1491,105.0
100000,1666,88.0
