steps,total reward,episodes
10000,3.0,126
20000,86.0,292
30000,117.0,501
40000,173.0,745
50000,156.0,973
60000,142.0,1182
70000,160.0,1418
80000,182.0,1676
90000,166.0,1915
100000,157.0,2154
