steps,total reward,episodes
10000,28.0,144
20000,56.0,332
30000,95.0,553
40000,118.0,775
50000,138.0,1037
60000,127.0,1276
70000,138.0,1541
80000,126.0,1775
90000,111.0,2005
100000,97.0,2254
