episodes,steps,total reward
154,10000,28.0
312,20000,32.0
491,30000,53.0
726,40000,109.0
958,50000,108.0
1188,60000,83.0
1483,70000,143.0
1699,80000,101.0
1888,90000,86.0
2103,100000,102.0
