total reward,episodes,steps
8.0,287,10000
16.0,454,20000
10.0,635,30000
26.0,797,40000
27.0,980,50000
18.0,1170,60000
15.0,1318,70000
13.0,1497,80000
19.0,1703,90000
47.0,1892,100000
