episodes,steps,total reward
125,10000,15.920000000000007
436,20000,117.07999999999969
921,30000,192.10000000000048
1425,40000,196.9600000000005
1916,50000,193.0500000000004
2389,60000,185.1500000000003
2882,70000,186.97000000000037
3352,80000,188.21000000000032
3825,90000,192.2200000000004
4306,100000,196.18000000000046
