steps,total reward,episodes
10000,0.0,180
20000,0.0,306
30000,0.0,442
40000,1.0,567
50000,5.0,692
60000,4.0,812
70000,6.0,931
80000,7.0,1042
90000,6.0,1156
100000,8.0,1254
