steps,episodes,total reward
10000,126,0.0
20000,221,2.0
30000,384,76.0
40000,730,260.0
50000,1044,239.0
60000,1423,314.0
70000,1790,287.0
80000,2112,247.0
90000,2489,295.0
100000,2850,279.0
