steps,episodes,total reward
10000,154,46.0
20000,374,113.0
30000,674,187.0
40000,1034,232.0
50000,1360,234.0
60000,1709,246.0
70000,2094,287.0
80000,2481,293.0
90000,2822,232.0
100000,3169,254.0
