total reward,episodes,steps
0.0,140,10000
0.0,216,20000
9.0,307,30000
63.0,450,40000
129.0,651,50000
157.0,883,60000
139.0,1094,70000
120.0,1283,80000
147.0,1505,90000
160.0,1747,100000
