episodes,total reward,steps
214,9.0,10000
448,10.0,20000
746,12.0,30000
1066,31.0,40000
1401,45.0,50000
1735,55.0,60000
2075,58.0,70000
2447,58.0,80000
2842,73.0,90000
3091,21.0,100000
