episodes,total reward,steps
160,28.0,10000
308,34.0,20000
509,60.0,30000
671,53.0,40000
829,38.0,50000
1037,69.0,60000
1244,91.0,70000
1475,102.0,80000
1792,196.0,90000
2059,134.0,100000
