steps,episodes,total reward
10000,114,35.0
20000,376,148.0
30000,736,253.0
40000,1134,287.0
50000,1514,280.0
60000,1934,314.0
70000,2353,319.0
80000,2744,289.0
90000,3161,324.0
100000,3536,274.0
