total reward,episodes,steps
12.0,289,10000
13.0,502,20000
12.0,689,30000
13.0,923,40000
10.0,1106,50000
18.0,1296,60000
16.0,1505,70000
26.0,1758,80000
58.0,2005,90000
38.0,2248,100000
