steps,episodes,total reward
10000,171,4.0
20000,329,5.0
30000,535,7.0
40000,690,7.0
50000,830,13.0
60000,991,8.0
70000,1138,8.0
80000,1287,11.0
90000,1417,14.0
100000,1574,18.0
