steps,episodes,total reward
10000,163,6.0
20000,301,7.0
30000,435,12.0
40000,644,47.0
50000,845,48.0
60000,1039,52.0
70000,1246,73.0
80000,1476,90.0
90000,1754,106.0
100000,1981,98.0
