steps,episodes,total reward
10000,225,36.0
20000,460,30.0
30000,865,106.0
40000,1282,85.0
50000,1669,104.0
60000,2132,135.0
70000,2511,95.0
80000,2885,86.0
90000,3303,98.0
100000,3792,126.0
