steps,episodes,total reward
10000,215,10.0
20000,458,6.0
30000,732,26.0
40000,1101,54.0
50000,1440,51.0
60000,1750,32.0
70000,2114,47.0
80000,2516,62.0
90000,2914,75.0
100000,3321,65.0
