total reward,steps,episodes
25.0,10000,288
16.0,20000,495
23.0,30000,757
26.0,40000,942
25.0,50000,1148
25.0,60000,1388
29.0,70000,1629
20.0,80000,1816
27.0,90000,2039
36.0,100000,2267
