steps,total reward,episodes
10000,7.0,139
20000,85.0,313
30000,214.0,608
40000,351.0,1040
50000,342.0,1451
60000,333.0,1867
70000,346.0,2291
80000,339.0,2710
90000,353.0,3134
100000,340.0,3560
