total reward,steps,episodes
32.0,10000,139
39.0,20000,300
63.0,30000,504
73.0,40000,745
66.0,50000,947
54.0,60000,1138
70.0,70000,1348
61.0,80000,1557
85.0,90000,1804
88.0,100000,2061
