episodes,steps,total reward
219,10000,2.0
385,20000,0.0
527,30000,1.0
696,40000,4.0
874,50000,5.0
1042,60000,9.0
1179,70000,8.0
1336,80000,10.0
1478,90000,7.0
1644,100000,6.0
